datetime,value,sensor_id,sensor_count,temp_c,humidity_pct,precip_mm,wind_speed_ms,wind_dir_deg,surface_pressure_hpa,lag_1h,lag_6h,lag_12h,lag_24h,roll_mean_3h,roll_mean_6h,roll_mean_24h,roll_mean_7d,roll_std_3h,roll_std_6h,roll_std_24h,hour,hour_sin,hour_cos,month,month_sin,month_cos,day_of_week,dow_sin,dow_cos,is_weekend,day_of_year,sensor_health_mean,sensor_health_min
2021-05-01 07:00:00+00:00,16.0,,,28.4,72,0.1,5.7,252,986.0,16.0,16.0,14.666666666666666,13.0,16.0,16.0,14.75,13.864864864864865,0.0,0.0,1.0429581366086582,7,0.9659258262890683,-0.25881904510252063,5,0.49999999999999994,-0.8660254037844387,5,-0.9749279,-0.22252093,1,121,100,100
2021-05-01 08:00:00+00:00,16.0,1304191.0,1.0,26.9,85,3.9,0.0,270,985.3,16.0,16.0,14.777777777777779,13.0,16.0,16.0,14.875,13.921052631578947,0.0,0.0,1.0031151158205973,8,0.8660254037844387,-0.4999999999999998,5,0.49999999999999994,-0.8660254037844387,5,-0.9749279,-0.22252093,1,121,100,100
2021-05-01 09:00:00+00:00,16.0,1304191.0,1.0,26.8,82,0.0,4.5,119,984.8,16.0,16.0,14.88888888888889,13.0,16.0,16.0,15.0,13.974358974358974,0.0,0.0,0.9445154846825763,9,0.7071067811865476,-0.7071067811865475,5,0.49999999999999994,-0.8660254037844387,5,-0.9749279,-0.22252093,1,121,100,100
2021-05-01 10:00:00+00:00,15.0,1304191.0,1.0,26.7,88,0.0,2.9,90,984.7,16.0,16.0,15.0,14.0,16.0,16.0,15.125,14.025,0.0,0.0,0.8633483482177862,10,0.49999999999999994,-0.8660254037844387,5,0.49999999999999994,-0.8660254037844387,5,-0.9749279,-0.22252093,1,121,100,100
2021-05-01 11:00:00+00:00,15.0,1304191.0,1.0,26.0,92,0.0,2.7,113,985.4,15.0,16.0,16.0,14.0,15.666666666666666,15.833333333333334,15.166666666666666,14.048780487804878,0.5773502691896255,0.4082482904638632,0.830187298192718,11,0.258819045102521,-0.9659258262890682,5,0.49999999999999994,-0.8660254037844387,5,-0.9749279,-0.22252093,1,121,100,100
2021-05-01 12:00:00+00:00,15.0,1304191.0,1.0,25.6,94,0.0,2.6,344,986.5,15.0,16.0,16.0,14.0,15.333333333333334,15.666666666666666,15.208333333333334,14.071428571428571,0.5773502691896255,0.5163977794943228,0.7933652005128993,12,1.2246467991473532e-16,-1.0,5,0.49999999999999994,-0.8660254037844387,5,-0.9749279,-0.22252093,1,121,100,100
2021-05-01 13:00:00+00:00,15.027777777777779,,,25.6,94,0.0,1.1,90,987.6,15.0,16.0,16.0,14.0,15.0,15.5,15.25,14.093023255813954,0.0,0.5477225575051671,0.7523446977838174,13,-0.2588190451025208,-0.9659258262890683,5,0.49999999999999994,-0.8660254037844387,5,-0.9749279,-0.22252093,1,121,100,100
2021-05-01 14:00:00+00:00,15.055555555555555,,,25.4,95,0.0,0.0,270,988.1,15.027777777777779,16.0,16.0,14.11111111111111,15.00925925925926,15.337962962962962,15.292824074074074,14.114267676767678,0.01603750747749006,0.5129245205544476,0.7059186922905891,14,-0.4999999999999997,-0.8660254037844388,5,0.49999999999999994,-0.8660254037844387,5,-0.9749279,-0.22252093,1,121,100,100
2021-05-01 15:00:00+00:00,15.083333333333334,,,24.6,98,0.0,1.8,37,988.7,15.055555555555555,16.0,16.0,14.222222222222221,15.027777777777779,15.180555555555555,15.332175925925926,14.135185185185186,0.027777777777777457,0.4020587451702848,0.6621464696781368,15,-0.7071067811865471,-0.7071067811865479,5,0.49999999999999994,-0.8660254037844387,5,-0.9749279,-0.22252093,1,121,100,100
2021-05-01 16:00:00+00:00,15.11111111111111,,,24.5,99,0.0,2.5,352,989.0,15.083333333333334,15.0,16.0,14.333333333333334,15.055555555555557,15.027777777777779,15.368055555555557,14.155797101449275,0.027777777777776347,0.03513641844637269,0.6214674727173914,16,-0.8660254037844385,-0.5000000000000004,5,0.49999999999999994,-0.8660254037844387,5,-0.9749279,-0.22252093,1,121,100,100
2021-05-01 17:00:00+00:00,15.13888888888889,,,23.5,100,0.0,3.7,11,988.4,15.11111111111111,15.0,16.0,14.444444444444445,15.083333333333334,15.046296296296296,15.400462962962962,14.176122931442082,0.027777777777774793,0.04536092116269354,0.5843341234819843,17,-0.9659258262890683,-0.25881904510252063,5,0.49999999999999994,-0.8660254037844387,5,-0.9749279,-0.22252093,1,121,100,100
2021-05-01 18:00:00+00:00,15.166666666666666,,,23.0,100,0.0,2.4,63,987.8,15.13888888888889,15.0,16.0,14.555555555555555,15.111111111111109,15.069444444444445,15.42939814814815,14.196180555555555,0.027777777777773682,0.05196746370522822,0.5511893137563733,18,-1.0,-1.8369701987210297e-16,5,0.49999999999999994,-0.8660254037844387,5,-0.9749279,-0.22252093,1,121,100,100
2021-05-01 19:00:00+00:00,15.194444444444445,,,22.5,100,0.0,3.3,77,987.3,15.166666666666666,15.027777777777779,16.0,14.666666666666666,15.138888888888888,15.097222222222221,15.454861111111109,14.215986394557824,0.027777777777772125,0.0519674637052259,0.5224311240614332,19,-0.9659258262890684,0.2588190451025203,5,0.49999999999999994,-0.8660254037844387,5,-0.9749279,-0.22252093,1,121,100,100
2021-05-01 20:00:00+00:00,15.222222222222221,,,22.8,100,0.0,1.6,63,986.9,15.194444444444445,15.055555555555555,16.0,14.777777777777779,15.166666666666666,15.125,15.476851851851853,14.235555555555557,0.027777777777771014,0.05196746370522433,0.49836465432587335,20,-0.8660254037844386,0.5000000000000001,5,0.49999999999999994,-0.8660254037844387,5,-0.9749279,-0.22252093,1,121,100,100
2021-05-01 21:00:00+00:00,15.25,,,22.1,100,0.0,2.6,34,986.8,15.222222222222221,15.083333333333334,16.0,14.88888888888889,15.194444444444443,15.152777777777779,15.495370370370372,14.254901960784315,0.02777777777776946,0.051967463705222004,0.4791455163480855,21,-0.7071067811865477,0.7071067811865474,5,0.49999999999999994,-0.8660254037844387,5,-0.9749279,-0.22252093,1,121,100,100
2021-05-01 22:00:00+00:00,15.277777777777779,,,22.1,100,0.0,2.9,60,987.0,15.25,15.11111111111111,15.0,15.0,15.222222222222223,15.180555555555555,15.510416666666666,14.274038461538462,0.02777777777776835,0.05196746370522072,0.4647254093754415,22,-0.5000000000000004,0.8660254037844384,5,0.49999999999999994,-0.8660254037844387,5,-0.9749279,-0.22252093,1,121,100,100
2021-05-01 23:00:00+00:00,15.305555555555555,,,22.3,100,0.0,1.4,360,987.6,15.277777777777779,15.13888888888889,15.0,16.0,15.25,15.208333333333334,15.52199074074074,14.292976939203355,0.02777777777776724,0.05196746370521967,0.45481405178749135,23,-0.25881904510252157,0.9659258262890681,5,0.49999999999999994,-0.8660254037844387,5,-0.9749279,-0.22252093,1,121,100,100
2021-05-02 00:00:00+00:00,15.333333333333334,,,23.3,96,1.0,3.3,354,988.8,15.305555555555555,15.166666666666666,15.0,16.0,15.277777777777779,15.236111111111109,15.493055555555555,14.31172839506173,0.02777777777776302,0.051967463705218105,0.44506674428746956,0,0.0,1.0,5,0.49999999999999994,-0.8660254037844387,6,-0.7818315,0.6234898,1,122,100,100
